Území,Typ ceny,Očištění,Země,Měsíce,Ukazatel,value
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2010,Obrat zboží (v mil. Kč),374514.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2010,Vývoz (meziroční index),114.476485035932
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2010,Dovoz (meziroční index),114.548952860209
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2010,Obrat zboží (meziroční index),114.512415494831
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2010,"Vývoz (v mil. Kč, FOB)",202245.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2010,"Dovoz (v mil. Kč, CIF)",197609.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2010,Bilance (v mil. Kč),4636.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2010,Obrat zboží (v mil. Kč),399854.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2010,Vývoz (meziroční index),110.693018368106
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2010,Dovoz (meziroční index),114.29819132507
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2010,Obrat zboží (meziroční index),112.445830532879
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2010,"Vývoz (v mil. Kč, FOB)",172495.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2010,"Dovoz (v mil. Kč, CIF)",168340.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2010,Bilance (v mil. Kč),4155.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2010,Obrat zboží (v mil. Kč),340835.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2010,Vývoz (meziroční index),106.741955445545
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2010,Dovoz (meziroční index),104.123111941314
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2010,Obrat zboží (meziroční index),105.432233956334
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2010,"Vývoz (v mil. Kč, FOB)",162658.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2010,"Dovoz (v mil. Kč, CIF)",156340.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2010,Bilance (v mil. Kč),6318.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2010,Obrat zboží (v mil. Kč),318998.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2010,Vývoz (meziroční index),106.495479156982
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2010,Dovoz (meziroční index),100.561533958975
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2010,Obrat zboží (meziroční index),103.502225798497
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2009,"Vývoz (v mil. Kč, FOB)",161881.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2009,"Dovoz (v mil. Kč, CIF)",166838.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2009,Bilance (v mil. Kč),-4957.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2009,Obrat zboží (v mil. Kč),328719.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2009,Vývoz (meziroční index),108.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2009,Dovoz (meziroční index),101.7
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2009,Obrat zboží (meziroční index),104.7
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2009,"Vývoz (v mil. Kč, FOB)",189837.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2009,"Dovoz (v mil. Kč, CIF)",186847.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2009,Bilance (v mil. Kč),2990.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2009,Obrat zboží (v mil. Kč),376684.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2009,Vývoz (meziroční index),104.4
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2009,Dovoz (meziroční index),99.6
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2009,Obrat zboží (meziroční index),102.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2009,"Vývoz (v mil. Kč, FOB)",189752.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2009,"Dovoz (v mil. Kč, CIF)",184539.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2009,Bilance (v mil. Kč),5213.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2009,Obrat zboží (v mil. Kč),374291.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2009,Vývoz (meziroční index),95.2
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2009,Dovoz (meziroční index),86.9
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2009,Obrat zboží (meziroční index),90.9
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2009,"Vývoz (v mil. Kč, FOB)",181973.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2009,"Dovoz (v mil. Kč, CIF)",177643.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2009,Bilance (v mil. Kč),4330.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2009,Obrat zboží (v mil. Kč),359616.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2009,Vývoz (meziroční index),90.3
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2009,Dovoz (meziroční index),87.4
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2009,Obrat zboží (meziroční index),88.9
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2009,"Vývoz (v mil. Kč, FOB)",153822.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2009,"Dovoz (v mil. Kč, CIF)",152877.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2009,Bilance (v mil. Kč),945.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2009,Obrat zboží (v mil. Kč),306699.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2009,Vývoz (meziroční index),93.4
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2009,Dovoz (meziroční index),89.8
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2009,Obrat zboží (meziroční index),91.6
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2009,"Vývoz (v mil. Kč, FOB)",161262.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2009,"Dovoz (v mil. Kč, CIF)",160225.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2009,Bilance (v mil. Kč),1037.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2009,Obrat zboží (v mil. Kč),321487.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2009,Vývoz (meziroční index),85.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2009,Dovoz (meziroční index),82.7
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2009,Obrat zboží (meziroční index),83.8
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2009,"Vývoz (v mil. Kč, FOB)",174551.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2009,"Dovoz (v mil. Kč, CIF)",165295.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2009,Bilance (v mil. Kč),9256.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2009,Obrat zboží (v mil. Kč),339846.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2009,Vývoz (meziroční index),86.5
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2009,Dovoz (meziroční index),82.8
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2009,Obrat zboží (meziroční index),84.7
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2009,"Vývoz (v mil. Kč, FOB)",158337.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2009,"Dovoz (v mil. Kč, CIF)",155838.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2009,Bilance (v mil. Kč),2499.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2009,Obrat zboží (v mil. Kč),314175.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2009,Vývoz (meziroční index),81.2
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2009,Dovoz (meziroční index),80.2
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2009,Obrat zboží (meziroční index),80.7
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2009,"Vývoz (v mil. Kč, FOB)",164895.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2009,"Dovoz (v mil. Kč, CIF)",162156.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2009,Bilance (v mil. Kč),2739.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2009,Obrat zboží (v mil. Kč),327051.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2009,Vývoz (meziroční index),78.9
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2009,Dovoz (meziroční index),76.8
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2009,Obrat zboží (meziroční index),77.9
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2009,"Vývoz (v mil. Kč, FOB)",182708.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2009,"Dovoz (v mil. Kč, CIF)",172889.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2009,Bilance (v mil. Kč),9819.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2009,Obrat zboží (v mil. Kč),355597.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2009,Vývoz (meziroční index),95.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2009,Dovoz (meziroční index),87.8
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2009,Obrat zboží (meziroční index),91.4
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2009,"Vývoz (v mil. Kč, FOB)",161600.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2009,"Dovoz (v mil. Kč, CIF)",161674.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2009,Bilance (v mil. Kč),-74.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2009,Obrat zboží (v mil. Kč),323274.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2009,Vývoz (meziroční index),81.3
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2009,Dovoz (meziroční index),81.8
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2009,Obrat zboží (meziroční index),81.5
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2009,"Vývoz (v mil. Kč, FOB)",152737.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2009,"Dovoz (v mil. Kč, CIF)",155467.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2009,Bilance (v mil. Kč),-2730.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2009,Obrat zboží (v mil. Kč),308204.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2009,Vývoz (meziroční index),77.9
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2009,Dovoz (meziroční index),80.4
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2009,Obrat zboží (meziroční index),79.1
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2008,"Vývoz (v mil. Kč, FOB)",149886.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2008,"Dovoz (v mil. Kč, CIF)",164064.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2008,Bilance (v mil. Kč),-14178.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2008,Obrat zboží (v mil. Kč),313949.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2008,Vývoz (meziroční index),87.6
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2008,Dovoz (meziroční index),90.2
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2008,Obrat zboží (meziroční index),88.9
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2008,"Vývoz (v mil. Kč, FOB)",181877.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2008,"Dovoz (v mil. Kč, CIF)",187558.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2008,Bilance (v mil. Kč),-5681.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2008,Obrat zboží (v mil. Kč),369434.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2008,Vývoz (meziroční index),82.7
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2008,Dovoz (meziroční index),84.8
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2008,Obrat zboží (meziroční index),83.8
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2008,"Vývoz (v mil. Kč, FOB)",199370.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2008,"Dovoz (v mil. Kč, CIF)",212313.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2008,Bilance (v mil. Kč),-12943.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2008,Obrat zboží (v mil. Kč),411684.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2008,Vývoz (meziroční index),88.3
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2008,Dovoz (meziroční index),92.9
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2008,Obrat zboží (meziroční index),90.6
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2008,"Vývoz (v mil. Kč, FOB)",201484.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2008,"Dovoz (v mil. Kč, CIF)",203254.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2008,Bilance (v mil. Kč),-1770.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2008,Obrat zboží (v mil. Kč),404738.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2008,Vývoz (meziroční index),104.8
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2008,Dovoz (meziroční index),105.4
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2008,Obrat zboží (meziroční index),105.1
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2008,"Vývoz (v mil. Kč, FOB)",164628.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2008,"Dovoz (v mil. Kč, CIF)",170257.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2008,Bilance (v mil. Kč),-5629.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2008,Obrat zboží (v mil. Kč),334884.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2008,Vývoz (meziroční index),91.6
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2008,Dovoz (meziroční index),90.2
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2008,Obrat zboží (meziroční index),90.9
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2008,"Vývoz (v mil. Kč, FOB)",189650.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2008,"Dovoz (v mil. Kč, CIF)",193845.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2008,Bilance (v mil. Kč),-4195.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2008,Obrat zboží (v mil. Kč),383495.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2008,Vývoz (meziroční index),101.3
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2008,Dovoz (meziroční index),100.2
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2008,Obrat zboží (meziroční index),100.8
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2008,"Vývoz (v mil. Kč, FOB)",201880.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2008,"Dovoz (v mil. Kč, CIF)",199553.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2008,Bilance (v mil. Kč),2327.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2008,Obrat zboží (v mil. Kč),401433.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2008,Vývoz (meziroční index),102.3
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2008,Dovoz (meziroční index),101.6
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2008,Obrat zboží (meziroční index),102.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2008,"Vývoz (v mil. Kč, FOB)",194916.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2008,"Dovoz (v mil. Kč, CIF)",194209.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2008,Bilance (v mil. Kč),707.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2008,Obrat zboží (v mil. Kč),389125.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2008,Vývoz (meziroční index),100.5
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2008,Dovoz (meziroční index),99.8
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2008,Obrat zboží (meziroční index),100.2
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2008,"Vývoz (v mil. Kč, FOB)",208901.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2008,"Dovoz (v mil. Kč, CIF)",211099.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2008,Bilance (v mil. Kč),-2198.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2008,Obrat zboží (v mil. Kč),419999.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2008,Vývoz (meziroční index),113.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2008,Dovoz (meziroční index),112.9
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2008,Obrat zboží (meziroční index),113.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2008,"Vývoz (v mil. Kč, FOB)",192402.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2008,"Dovoz (v mil. Kč, CIF)",196813.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2008,Bilance (v mil. Kč),-4411.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2008,Obrat zboží (v mil. Kč),389214.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2008,Vývoz (meziroční index),95.3
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2008,Dovoz (meziroční index),99.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2008,Obrat zboží (meziroční index),97.1
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2008,"Vývoz (v mil. Kč, FOB)",198889.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2008,"Dovoz (v mil. Kč, CIF)",197752.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2008,Bilance (v mil. Kč),1137.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2008,Obrat zboží (v mil. Kč),396641.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2008,Vývoz (meziroční index),110.1
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2008,Dovoz (meziroční index),111.7
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2008,Obrat zboží (meziroční index),110.9
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2008,"Vývoz (v mil. Kč, FOB)",195968.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2008,"Dovoz (v mil. Kč, CIF)",193466.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2008,Bilance (v mil. Kč),2502.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2008,Obrat zboží (v mil. Kč),389435.0
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2008,Vývoz (meziroční index),109.1
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2008,Dovoz (meziroční index),110.5
Česko,Běžné ceny,Bez očištění,Svět celkem,leden 2008,Obrat zboží (meziroční index),109.8
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2007,"Vývoz (v mil. Kč, FOB)",171062.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2007,"Dovoz (v mil. Kč, CIF)",181890.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2007,Bilance (v mil. Kč),-10828.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2007,Obrat zboží (v mil. Kč),352952.0
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2007,Vývoz (meziroční index),102.9
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2007,Dovoz (meziroční index),104.5
Česko,Běžné ceny,Bez očištění,Svět celkem,prosinec 2007,Obrat zboží (meziroční index),103.7
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2007,"Vývoz (v mil. Kč, FOB)",219852.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2007,"Dovoz (v mil. Kč, CIF)",221150.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2007,Bilance (v mil. Kč),-1298.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2007,Obrat zboží (v mil. Kč),441001.0
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2007,Vývoz (meziroční index),107.3
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2007,Dovoz (meziroční index),108.9
Česko,Běžné ceny,Bez očištění,Svět celkem,listopad 2007,Obrat zboží (meziroční index),108.1
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2007,"Vývoz (v mil. Kč, FOB)",225747.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2007,"Dovoz (v mil. Kč, CIF)",228479.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2007,Bilance (v mil. Kč),-2732.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2007,Obrat zboží (v mil. Kč),454226.0
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2007,Vývoz (meziroční index),111.7
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2007,Dovoz (meziroční index),112.1
Česko,Běžné ceny,Bez očištění,Svět celkem,říjen 2007,Obrat zboží (meziroční index),111.9
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2007,"Vývoz (v mil. Kč, FOB)",192268.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2007,"Dovoz (v mil. Kč, CIF)",192833.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2007,Bilance (v mil. Kč),-565.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2007,Obrat zboží (v mil. Kč),385102.0
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2007,Vývoz (meziroční index),106.8
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2007,Dovoz (meziroční index),108.9
Česko,Běžné ceny,Bez očištění,Svět celkem,září 2007,Obrat zboží (meziroční index),107.8
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2007,"Vývoz (v mil. Kč, FOB)",179818.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2007,"Dovoz (v mil. Kč, CIF)",188703.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2007,Bilance (v mil. Kč),-8885.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2007,Obrat zboží (v mil. Kč),368521.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2007,Vývoz (meziroční index),110.5
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2007,Dovoz (meziroční index),114.0
Česko,Běžné ceny,Bez očištění,Svět celkem,srpen 2007,Obrat zboží (meziroční index),112.3
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2007,"Vývoz (v mil. Kč, FOB)",187174.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2007,"Dovoz (v mil. Kč, CIF)",193429.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2007,Bilance (v mil. Kč),-6255.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2007,Obrat zboží (v mil. Kč),380602.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2007,Vývoz (meziroční index),117.8
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2007,Dovoz (meziroční index),118.5
Česko,Běžné ceny,Bez očištění,Svět celkem,červenec 2007,Obrat zboží (meziroční index),118.2
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2007,"Vývoz (v mil. Kč, FOB)",197321.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2007,"Dovoz (v mil. Kč, CIF)",196378.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2007,Bilance (v mil. Kč),943.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2007,Obrat zboží (v mil. Kč),393699.0
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2007,Vývoz (meziroční index),110.1
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2007,Dovoz (meziroční index),111.8
Česko,Běžné ceny,Bez očištění,Svět celkem,červen 2007,Obrat zboží (meziroční index),111.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2007,"Vývoz (v mil. Kč, FOB)",193869.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2007,"Dovoz (v mil. Kč, CIF)",194631.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2007,Bilance (v mil. Kč),-762.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2007,Obrat zboží (v mil. Kč),388500.0
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2007,Vývoz (meziroční index),108.9
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2007,Dovoz (meziroční index),109.2
Česko,Běžné ceny,Bez očištění,Svět celkem,květen 2007,Obrat zboží (meziroční index),109.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2007,"Vývoz (v mil. Kč, FOB)",184862.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2007,"Dovoz (v mil. Kč, CIF)",186959.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2007,Bilance (v mil. Kč),-2097.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2007,Obrat zboží (v mil. Kč),371821.0
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2007,Vývoz (meziroční index),116.3
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2007,Dovoz (meziroční index),114.1
Česko,Běžné ceny,Bez očištění,Svět celkem,duben 2007,Obrat zboží (meziroční index),115.2
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2007,"Vývoz (v mil. Kč, FOB)",201964.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2007,"Dovoz (v mil. Kč, CIF)",198798.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2007,Bilance (v mil. Kč),3166.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2007,Obrat zboží (v mil. Kč),400762.0
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2007,Vývoz (meziroční index),110.6
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2007,Dovoz (meziroční index),112.2
Česko,Běžné ceny,Bez očištění,Svět celkem,březen 2007,Obrat zboží (meziroční index),111.4
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2007,"Vývoz (v mil. Kč, FOB)",180603.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2007,"Dovoz (v mil. Kč, CIF)",177112.0
Česko,Běžné ceny,Bez očištění,Svět celkem,únor 2007,Bilance (v mil. Kč),3491.0
