Území;Ukazatel;PRODCOM;Roky;value
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2017;352.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2016;366.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2015;422.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2014;376.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2013;350.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2012;394.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2011;397.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2010;296.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2009;540.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2008;1015.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2007;1087.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2006;1017.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2005;1061.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2004;1032.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2003;1044.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2002;1280.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2001;1746.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2000;1812.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);1999;1807.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);1998;2469.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);1997;2303.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);1996;2344.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);1995;2338.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);1994;1997.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);1993;
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2022;461.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2021;354.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2020;372.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2019;620.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2018;545.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2017;565.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2016;542.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2015;569.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2014;582.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2013;620.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2012;677.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2011;583.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2010;393.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2009;643.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2008;1202.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2007;1172.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2006;906.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2005;575.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2004;653.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2003;861.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2002;1044.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2001;1254.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);2000;1046.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);1999;989.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);1998;994.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);1997;932.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);1996;943.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);1995;735.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);1994;672.0
Česko;Produkce průmyslových výrobků;Soustruhy pro obrábění kovů (ks);1993;709.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2022;7302.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2021;6003.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2020;5815.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2019;4869.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2018;6954.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2017;6656.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2016;6817.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2015;7836.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2014;8304.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2013;12177.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2012;13739.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2011;12901.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2010;13234.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2009;14279.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2008;17625.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2007;28968.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2006;16123.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2005;13393.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2004;9444.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2003;11355.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2002;12788.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2001;13086.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;2000;11011.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;1999;6988.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;1998;8999.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;1997;8078.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;1996;8396.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;1995;9489.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;1994;9129.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro opracování dřeva, korku, kostí, ebonitu, tuhých plastů apod.;1993;6411.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2022;1143.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2021;1248.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2020;2285.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2019;1751.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2018;1722.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2017;1938.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2016;1476.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2015;613.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2014;616.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2013;543.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2012;573.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2011;668.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2010;1090.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2009;590.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2008;1609.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2007;1834.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2006;1227.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2005;1888.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2004;1745.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2003;1545.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2002;
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2001;875.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);2000;2538.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);1999;1751.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);1998;1445.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);1997;1005.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);1996;1089.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);1995;1475.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);1994;1206.0
Česko;Produkce průmyslových výrobků;Stroje a zařízení pro práci se zeminou, štěrkem, rudou a ostatními nerostnými hmotami (ks);1993;1479.0
Česko;Produkce průmyslových výrobků;Průmyslové pekařské stroje a přístroje (kromě neelektrických pecí) (ks);2022;744.0
Česko;Produkce průmyslových výrobků;Průmyslové pekařské stroje a přístroje (kromě neelektrických pecí) (ks);2021;1036.0
Česko;Produkce průmyslových výrobků;Průmyslové pekařské stroje a přístroje (kromě neelektrických pecí) (ks);2020;670.0
Česko;Produkce průmyslových výrobků;Průmyslové pekařské stroje a přístroje (kromě neelektrických pecí) (ks);2019;1075.0
Česko;Produkce průmyslových výrobků;Průmyslové pekařské stroje a přístroje (kromě neelektrických pecí) (ks);2018;853.0
