Ukazatel,Území,Typ indexu,Klasifikace produkce,Čtvrtletí,value
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací",4. čtvrtletí 2024,122.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací",1. čtvrtletí 2025,123.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací",2. čtvrtletí 2025,122.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2015,99.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2015,99.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2015,99.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2015,100.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2016,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2016,100.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2016,100.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2016,100.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2017,103.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2017,103.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2017,103.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2017,103.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2018,105.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2018,105.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2018,106.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2018,106.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2019,109.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2019,111.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2019,111.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2019,112.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2020,115.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2020,117.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2020,117.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2020,117.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2021,119.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2021,120.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2021,120.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2021,121.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2022,128.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2022,130.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2022,131.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2022,132.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2023,141.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2023,143.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2023,144.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2023,144.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2024,148.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2024,150.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",3. čtvrtletí 2024,150.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",4. čtvrtletí 2024,151.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",1. čtvrtletí 2025,155.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Opravy, údržba a instalace strojů a zařízení",2. čtvrtletí 2025,156.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2015,100.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2015,99.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2015,99.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2015,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2016,96.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2016,95.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2016,95.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2016,95.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2017,94.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2017,94.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2017,94.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2017,94.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2018,96.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2018,96.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2018,97.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2018,97.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2019,103.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2019,104.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2019,104.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2019,105.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2020,112.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2020,113.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2020,112.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2020,112.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2021,113.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2021,113.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2021,113.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2021,118.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2022,164.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2022,166.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2022,177.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2022,182.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2023,210.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2023,197.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2023,196.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2023,195.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2024,212.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2024,206.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",3. čtvrtletí 2024,204.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",4. čtvrtletí 2024,208.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",1. čtvrtletí 2025,209.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Elektřina, plyn, pára a klimatizovaný vzduch",2. čtvrtletí 2025,199.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",1. čtvrtletí 2015,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",2. čtvrtletí 2015,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",3. čtvrtletí 2015,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",4. čtvrtletí 2015,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",1. čtvrtletí 2016,100.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",2. čtvrtletí 2016,101.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",3. čtvrtletí 2016,101.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",4. čtvrtletí 2016,101.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",1. čtvrtletí 2017,102.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",2. čtvrtletí 2017,102.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",3. čtvrtletí 2017,102.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",4. čtvrtletí 2017,102.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Přírodní voda; úprava a rozvod vody, obchod s vodou, prostřednictvím sítí",1. čtvrtletí 2018,104.5
