Území;Institucionální sektor ;Právní forma;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2015;5.8904628959
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2014;6.7365319583
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Činnosti v oblasti nemovitostí;2013;6.7898443052
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2021;4.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2020;4.44
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2019;4.33
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2018;4.4649916542
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2017;4.4072984671
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2016;4.9845916795
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2015;4.6554728777
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2014;5.3689530686
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Profesní, vědecké a technické činnosti;2013;4.4100818638
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2021;5.74
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2020;4.7
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2019;3.82
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2018;4.388804265
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2017;4.1535811974
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2016;4.3799646955
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2015;3.9268235842
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2014;4.5799715235
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Administrativní a podpůrné činnosti;2013;4.1866028708
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2021;3.8
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2020;3.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2019;3.48
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2018;3.1652360515
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2017;3.283837807
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2016;3.2512626263
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2015;3.1082887701
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2014;3.5257518147
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Vzdělávání;2013;3.4060466896
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2021;0.81
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2020;0.62
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2019;0.51
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2018;0.5370996618
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2017;0.5962521295
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2016;0.442532268
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2015;0.5239822652
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2014;0.6873879259
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Zdravotní a sociální péče;2013;0.3809208347
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2021;5.2
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2020;4.73
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2019;4.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2018;4.0822152441
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2017;4.0248594259
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2016;3.998632946
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2015;4.0128986027
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2014;4.1757443718
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Kulturní, zábavní a rekreační činnosti;2013;4.9086757991
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2021;4.06
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2020;3.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2019;2.96
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2018;2.8704700395
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2017;3.7655279503
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2016;3.663003663
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2015;3.5421166307
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2014;5.0992779783
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků (%);Osobní služby ;2013;4.6067938576
