Území;Institucionální sektor ;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2015;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Osobní služby ;2021;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Osobní služby ;2020;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Osobní služby ;2019;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Osobní služby ;2018;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Osobní služby ;2017;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Osobní služby ;2016;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra přežití podniků - zaměstnavatelů (%);Osobní služby ;2015;
