Stát,Roky,Odvětví ekonomické činnosti,Velkost zpravodajské jednotky,Ukazatel,value
Česko,2023,F - Stavebnictví,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Náklady práce celkem,83607.3773165185
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Přímé náklady celkem,59474.2061102413
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,52362.0165281149
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,7112.1895821264
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,1494.1382204918
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,20562.6958136322
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1401.2197447173
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,683.3574210125
Česko,2023,F - Stavebnictví,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,-8.2399935766
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Náklady práce celkem,55576.8397886899
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Přímé náklady celkem,40220.6160790566
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,36237.8197533302
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,3982.7963257264
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,628.4179042239
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13745.9389315344
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,675.527906319
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,348.0484720067
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-41.7095044506
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Náklady práce celkem,37651.7989537447
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Přímé náklady celkem,27843.1214830448
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,25513.3278608359
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,2329.7936222089
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,202.0224911305
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,9374.0392780497
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,198.1376478096
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,151.6569830571
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-117.1789293469
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Náklady práce celkem,49849.9246489482
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Přímé náklady celkem,36284.1585511057
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,32808.7921473276
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,3475.3664037781
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,432.1822057533
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,12377.8167866827
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,555.1041885796
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,281.0711959081
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-80.4082790811
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Náklady práce celkem,61739.5331472134
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Přímé náklady celkem,44473.3552845944
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,39925.3305157202
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Přímé náklady - náhrady mzdy,4548.0247688742
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Nepřímé náklady - sociální požitky,783.9454872109
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15244.7469204005
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,834.8787532393
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,416.19841925
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 a více zaměstnanců,Nepřímé náklady - daně a dotace,-13.5917174817
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Náklady práce celkem,60088.6704851329
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Přímé náklady celkem,43783.8088974465
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,39566.8234805941
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,4216.9854168524
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,520.7037458745
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,14935.368408339
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,625.1146191969
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,292.5974245907
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,-68.9226103148
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Náklady práce celkem,67293.3133899204
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Přímé náklady celkem,48863.6497785952
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,44120.6262459592
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,4743.023532636
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,710.6674632718
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,16689.8296959421
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,708.1278457676
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,318.2979475772
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,2.7406587665
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Náklady práce celkem,69004.2202729595
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Přímé náklady celkem,49448.7512405465
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,44382.8572505276
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,5065.8939900188
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,927.8460197063
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,16943.827274729
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,1254.9279093719
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,430.3385636496
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,-1.4707350436
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Náklady práce celkem,60136.4475403221
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Přímé náklady celkem,43342.9914321664
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,38694.9525458087
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,4648.0388863576
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,888.0986292207
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,14815.3018111919
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,718.6840167588
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,378.1286900692
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,-6.7570390849
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Náklady práce celkem,56080.3328089757
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Přímé náklady celkem,40351.9753243554
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,36114.9090987081
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,4237.0662256473
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,708.4022587203
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13700.3071656092
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,832.3678482069
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,487.127972217
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,0.1522398669
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 000 a více zaměstnanců,Náklady práce celkem,59538.1784297075
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 000 a více zaměstnanců,Přímé náklady celkem,42572.4715065095
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,38078.5341178706
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,4493.9373886389
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,885.6391295898
Česko,2023,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,14706.1466790101
